track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_level
3fhIcgC43tVEJUVWunEK8z,Masquerade,Lauren Mia,37,45WDMOPMIGard0Ak3VH4BA,Underground Frequencies Vol 3,2019-09-02,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.626,0.745,1,-10.98,1,0.039,0.237,0.868,0.165,0.35,125.009,456123,somewhat_low
5XsYwCgd9jteFDpWx57xSP,All I Want,Father MC,9,0QQdOaBr8fHFD0oDq2CLtL,Close To You,1992-01-01,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.754,0.678,7,-8.59,1,0.0551,0.0704,6.53e-06,0.0283,0.855,99.041,274200,low
2YkcoPZi3jwGfa7r1RRhV2,Bad Man,Blues Saraceno,47,3TuVfQxuglQcS7qb2i9FpB,Outlaw Blues 2,2015-02-07,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.425,0.968,2,-5.128,0,0.0798,0.0332,0.158,0.19,0.262,154.061,206037,somewhat_low
2qq5HTgeJTLL9oY7b4X16y,Automovil,Ñejo,61,3MOiuwrJVffz1A2MWSpuHo,Ñejo & Dalmata (Special Edition) - EP,2012-10-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.79,0.765,6,-6.642,0,0.188,0.278,0.0,0.0721,0.964,170.063,219481,somewhat_high
54V4rnG41aq4tWzs76S2oh,Loser,Plastiscines,11,64EwGjxvLOAF3J5Ufqbwi5,Loser,2007-01-19,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.535,0.847,2,-3.12,1,0.0322,0.639,0.000745,0.062,0.862,164.978,140427,low
02Y5MRZD7AsElSRxsQtQzw,Jet Airliner - Remastered 2017,Steve Miller Band,33,0BrWPR65e6OpUPdsMOqTSP,Ultimate Hits,2017-09-15,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0.511,0.857,0,-7.54,1,0.0402,0.0818,0.0,0.473,0.722,121.516,215966,somewhat_low
4LvtB7drFpQ4UzmFHcSnCC,Nobody Does It Better,Carly Simon,3,2lHvf04m2IO93HC7PNdkfL,The Best of Bond...James Bond,2008,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.379,0.552,10,-6.195,1,0.0286,0.544,0.0,0.246,0.316,133.99,209493,very_low
5T3iMVUMq34Oy8DwBzPvJy,jolka,chillwagon,46,29FfjzYKAQxbHOByTSipWW,jolka,2019-09-17,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.784,0.785,0,-5.497,1,0.0478,0.131,0.0,0.153,0.354,149.935,147208,somewhat_low
0MM4gg000HQECKoUwko5nO,Simón,Yung Sarria,51,76edIdZJ1aJL8MKGzlU4UD,Simón,2018-03-21,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.947,0.536,0,-8.74,0,0.238,0.34,0.0,0.0453,0.498,135.969,218453,somewhat_high
2V2s9scwJqfpBPnXNdCSdo,War,Jay Sean,48,3v0AeWgJPrdPPZGt1tS2s0,All Or Nothing,2009-01-01,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.376,0.654,8,-5.531,0,0.171,0.435,0.0,0.258,0.571,77.777,224480,somewhat_high
7kigmgx2tJJsZHKaa2QC0w,Low Rider,War,36,4Y6E7J6tgFTcKCyvaktj5R,The Very Best Of War,2003-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.815,0.676,0,-9.68,1,0.047,0.0825,0.662,0.0508,0.991,139.764,191333,somewhat_low
0n2m8ZiQt4Aqcu6IAfPc96,Who Do You Love?,YG,2,6cW84YyjHToN3qqBwKDKQX,My Krazy Life (Deluxe),2014-01-01,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.681,0.407,9,-9.795,1,0.504,0.0305,0.0,0.0919,0.155,193.122,233507,very_low
7zdoYASH8iYGR1CQV3m8dY,SOS,McClenney,5,7CHix0EuA9xs2RY2sFi5Pv,SOS,2019-02-19,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.697,0.251,1,-13.628,0,0.039,0.572,0.00394,0.122,0.555,72.95,187242,low
5krOROgmf8adn3SJzeKLZy,Back Then,Mike Jones,58,1YU3MPIMY9rZOE899khVj2,Who Is Mike Jones?,2005-04-19,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.776,0.736,9,-6.308,1,0.255,0.0101,0.0,0.18,0.536,159.838,244187,somewhat_high
75IY9nZFmsCI73jFsX26BO,Outlet,Menestrel,43,7o3kbkTo0TQ3DufdeQyzcD,Outlet,2019-11-08,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.866,0.555,1,-7.292,0,0.0743,0.187,0.0,0.0566,0.455,120.005,156047,somewhat_low
3jcbK4G7epSetifxuR1bZl,Al Telefono,Cesare Cremonini,44,5moJDwThL42yeAbNSsSVCm,2C2C (The Best Of),2019-11-29,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.469,0.507,11,-8.637,0,0.0358,0.00544,8.8e-06,0.0872,0.0391,149.887,287240,somewhat_low
3SOSAvBON7ZfpxPvNm3KJ1,She's A Dropout,The Apostles,27,3frHNk2EAU3GqMPYeHWpWk,"Ivory Music Classics, Vol. 1",2010-06-27,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.668,0.675,0,-11.181,1,0.0524,0.137,0.00138,0.0929,0.745,106.271,191533,somewhat_low
6kwAbEjseqBob48jCus7Sz,Elastic Heart,Sia,72,3xFSl9lIRaYXIYkIn3OIl9,1000 Forms Of Fear,2014-07-04,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,high
1InzTnM9CRkVlrRzVqbo2P,Mohabbat,Kaam Bhaari,53,50a68Hd5GrW2yQuDB5zBRv,Mohabbat,2019-10-05,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.696,0.759,0,-8.851,1,0.158,0.0862,0.00062,0.141,0.895,120.034,194000,somewhat_high
3SSzqNGH8gRHBXohGx7BcV,Frequency 75,DJ Snake,51,2MFS6WG6jnPAgvJpV3PehR,Carte Blanche,2019-07-25,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.664,0.774,1,-8.961,1,0.122,0.0039,0.449,0.088,0.125,108.023,266667,somewhat_high
376KnY4TrgBITxjlnbnmIy,Cut It (feat. Young Dolph),O.T. Genasis,63,7eDoi7vptEy8I1bYfnoroH,Cut It (feat. Young Dolph),2015-09-25,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0,222600,somewhat_high
0S6bnMvhuqWG3ZDJuc5rGF,Runnin' Down A Dream,Tom Petty,5,4jxgzU8zEqO3dk1yjMGNWK,Greatest Hits,2008-01-01,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.468,0.97,9,-4.855,1,0.0395,0.000142,0.59,0.677,0.702,169.911,262027,low
0pJUUPm7vb34VNImGEkg0L,Sound of Madness,Shinedown,51,4KnWR76aRieR6QREuid3y7,The Sound of Madness (Deluxe Edition),2008-06-24,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.328,0.939,2,-1.654,0,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,233987,somewhat_high
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,85,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),2013-08-30,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,high
32yIvEockCgR8B0sMGRnQZ,The Gold Line,Swardy,34,2SAumSqquZ0BZ33uGS3fmS,The Gold Line / Solar Express,2019-12-11,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.776,0.637,11,-8.216,1,0.0395,0.0481,0.496,0.132,0.115,116.004,312414,somewhat_low
6M7TmL8CZ52NJTfT8duiDA,Summertime (feat. August Alsina),Jody Breeze,32,1Daz6Ke2pBatsoaXMpOIkV,Been Waiting It's My Time,2014-03-11,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.722,0.837,6,-6.349,1,0.279,0.0609,0.0,0.118,0.681,82.979,173000,somewhat_low
1EoQsWMhGojPMVnGx0JySy,Everybody Knows (The River Song),O.V. Wright,29,5CK0cRjyDGGxdbjflByYYL,The Soul Of O.V. Wright,1992-01-01,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.421,0.212,9,-14.228,0,0.0387,0.535,1.03e-05,0.16,0.449,210.41,182640,somewhat_low
5CxWsqMLQdUhjsJ4Y6Ml8E,G.F.P.,Marco Rahim,47,0IGtAXjLIU2Vu21hwxKdgu,G.F.P.,2019-12-27,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.952,0.614,11,-6.118,0,0.171,0.00208,0.000594,0.0856,0.529,122.031,119707,somewhat_low
1eduDdsjMO7Or4EXnMf2iS,How Do You Want It,2Pac,66,4CzT5ueFBRpbILw34HQYxi,All Eyez On Me,1996-02-13,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.763,0.84,8,-3.704,1,0.0929,0.0346,0.0,0.0601,0.748,92.477,287547,somewhat_high
155EsNGoXo7XSVF84oTPam,There You Are,ZAYN,72,37PlDQrSCWOiQlrA1AvUqx,Icarus Falls,2018-12-13,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.452,0.685,0,-4.828,0,0.0385,0.0257,0.0,0.11,0.305,76.986,199600,high
3CUz9uazoEvF9kS8rloHGI,Good Together - Jarami Remix,HONNE,28,5ZTt0G6Vf7RTQNdy2KHutv,Good Together (Remixes),2016-10-14,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.754,0.504,5,-8.236,0,0.198,0.173,0.0,0.146,0.363,105.949,230519,somewhat_low
16Ah4QqH4mgYVXqfC4mdSd,LUV,Tory Lanez,67,5tBOCi2TekXZ1IbrmlBZO4,I Told You,2016-08-19,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640,somewhat_high
6M3lqzrkzSKrBehkeAxTXc,Ghetto Bird - Remastered,Ice Cube,52,7JlCbNWZszAdVKZdtHFQ5p,Lethal Injection,1993-12-07,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.764,0.803,10,-8.697,0,0.164,0.00246,0.0184,0.386,0.423,92.063,231000,somewhat_high
0luZBaTxijfM8Dy1ETNetX,Alone,Copycattz,40,2ggHMnXSR1Jsordy0KcZT3,Alone,2019-09-06,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.716,0.906,0,-3.021,1,0.0301,0.00795,0.066,0.194,0.357,127.983,157500,somewhat_low
4InCoEhx2DXZJarQiu4K4S,Miedo,Ivan R,23,1gxbojaK0mTIUsiH7Yx95u,Miedo,2020-01-10,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.681,0.577,7,-9.602,1,0.0632,0.0189,1.05e-05,0.102,0.37,175.94,199389,low
2tJKB04v9nN6AtnlBmnp9N,Baller,CMC$,28,0BkmHirbl3Y8b1aXO0XQLL,Baller,2018-05-25,Electro House,6k45gxiQhfVqACfIdqONsC,edm,electro house,0.787,0.981,1,-2.725,1,0.213,0.014,0.00159,0.147,0.388,125.998,159727,somewhat_low
4NLcgBskZkUYgpAVQF0sNI,Desierto,Amenazzy,69,1cNz1RXGeUtY8gp1MIbDP7,Desierto,2019-08-30,El Ritmo,37i9dQZF1DWVOLXBOylBUZ,latin,reggaeton,0.734,0.583,11,-11.764,0,0.0414,0.0867,0.259,0.0979,0.144,105.013,224698,high
6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,73,1fXwOvaqIdkhp5F3fiFbCv,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2013-02-01,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,high
0azhsizFhBepOGgcQ3EKaL,SUN DAY - Shinichi Osawa Remix,HIRAIDAI,41,7FE6Mj1GPYoEa6NgIBzlqk,SUN DAY (Shinichi Osawa Remix),2019-11-17,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.74,0.56,4,-5.566,0,0.0387,0.172,0.0,0.0717,0.207,111.083,264935,somewhat_low
0YC10NaIHTVyQmdB8uC0v5,Heartbeat,Jay Fox,34,6Mev75MKNUdTHyjnbBKWrC,Heartbeat,2018-12-21,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772,somewhat_low
3qlLSRfudjIMj9GyBcv1lV,Forever (feat. Elohim),Ekali,50,7toy7pb6WIQAOWCMcwGBOQ,Crystal Eyes,2018-09-28,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.695,0.625,1,-6.162,0,0.028,0.308,5.47e-05,0.22,0.344,93.04,195000,somewhat_high
4PUO11T670jn0QfvElS8FN,Stuck in My Head,Xuinn,9,4UltbgmTSLfLpoBDJas48z,Stuck in My Head,2019-10-31,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.56,0.28,0,-15.532,1,0.0378,0.865,0.0015,0.121,0.0395,130.029,186000,low
3QybPutx0Tjk472bBKjNWn,Mo Bamba,Sheck Wes,10,5q8LsoYDea4MBBJ21vr0Ne,Mo Bamba,2017-09-19,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,180898,low
0UVlkA6WKBYkEGZbUMHczw,Alcoholic Shrink,Upchurch,40,0DHBUVA3ipqDJD3Iv9cgN7,Creeker 2,2019-04-20,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.666,0.751,0,-5.849,1,0.0405,0.00667,0.0,0.196,0.46,124.029,214763,somewhat_low
6Vq9kOWj1X6KIg4qPKuOO6,Citizen of Glass,Agnes Obel,42,3jTTLPuVcL6J9pgujnU1lS,Citizen of Glass,2016-10-21,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.42,0.111,4,-18.695,1,0.0306,0.977,0.182,0.105,0.102,75.001,169354,somewhat_low
4sQ8nIZu9BEv7qqR9qgvrI,Tocarte Toa 2012 (feat. Big Yamo & Jimmy Bad Boy),Latin Fresh,41,1AH6UpRRRuALbr3dxzZZhe,Urban City (El Anexo),2012-05-12,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.831,0.873,0,-3.756,1,0.0606,0.269,0.0,0.237,0.513,100.016,203221,somewhat_low
72hcFp4tYkd3dbNA9dZ3Pv,Bad Medicine,Bon Jovi,67,3mcKOl0KNe65BqiBa40WxR,New Jersey (Deluxe Edition),1988-09-13,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,316707,somewhat_high
0akyEssGRVHstqCSWXusJL,Fuentes de Ortiz,Ed Maverick,78,4VeKLLYPySVFaf6qzkfOYW,mix pa llorar en tu cuarto,2018-03-02,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.83,0.159,1,-14.461,1,0.0383,0.946,2.02e-05,0.362,0.189,104.95,207400,high
37hqGqe1Btdp6xuljIm4zL,Fish (feat. Raekwon & Cappadonna),Ghostface Killah,48,2jCjUgaDh9lVGju6u3cGvK,Ironman,1996,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.728,0.723,10,-7.441,0,0.271,0.024,3.71e-05,0.306,0.586,86.003,230467,somewhat_high
4h7wUvVV8Ff8UL7JqAByiL,I Don't Wanna,Aaliyah,59,4e0MOgtJeKQXt0MQGzFVcY,Next Friday (Original Motion Picture Soundtrack),1999-12-14,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.702,0.573,9,-5.69,0,0.0344,0.526,0.0,0.23,0.693,129.999,255093,somewhat_high
4rbFRFbocQDMubY2l2qM1K,Cobarde,Ximena Sariñana,63,6BvR8xqcnvm7Gpmmnr7JKa,¿Dónde Bailarán Las Niñas?,2019-03-01,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.445,0.44,2,-6.506,1,0.0403,0.898,0.0,0.111,0.215,82.261,214528,somewhat_high
6H725KQnIbXVkRPrapOTXZ,Careless,Vacation Manor,51,6OULq1kw253Md9qTBy2f4W,"Girl, Say",2016-04-23,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.554,0.776,2,-4.756,1,0.0411,0.00438,2.58e-06,0.764,0.522,116.076,195240,somewhat_high
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,76,2e5CxfyEwBW115beiwh7Mc,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216409,high
0OsYwz3SCLD98IvWfdLeRQ,Shotta Flow 3,NLE Choppa,74,364MkTsepOdzRrKvSdaAt7,Shotta Flow 3,2019-07-19,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.722,0.716,8,-5.258,0,0.377,0.00818,0.0,0.892,0.799,128.0,181238,high
2r4mpuIYFgKsjeykJTQMqX,Nice To Meet Ya - Diplo Remix,Niall Horan,65,3UuXPv0M71CU6m3On0wIwb,Nice To Meet Ya (Diplo Remix),2019-11-07,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,0.719,0.747,11,-6.369,0,0.0448,0.0108,0.128,0.066,0.498,124.998,215474,somewhat_high
27YlMLaVRhOZZ6ba75iVB7,Dirty South (feat. Big Boi),Goodie Mob,44,6cKgDS8oVcCNw9EjQf66er,Soul Food,1995-11-07,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.918,0.36,5,-9.952,0,0.275,0.029,0.0,0.0799,0.243,91.959,214040,somewhat_low
098tAg0yjz9ds5oys4MAPG,All In My Head,Tori Kelly,60,0cKsaZeZ7zxJWmP8haVHuf,Handmade Songs By Tori Kelly,2012,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.675,0.506,6,-7.69,1,0.0857,0.105,0.0,0.0586,0.322,129.884,210895,somewhat_high
1mRBJdpIgc3jZH8C3cN2WV,If Only,Dove Cameron,64,6notdj85QIGeqR1zKqT3Oh,Descendants (Original TV Movie Soundtrack),2015-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.477,0.6,7,-5.652,1,0.0324,0.271,0.0,0.112,0.29,152.062,229813,somewhat_high
7r4nPsLToVIPdsiEeZKF6Y,Thursday - Nicky Romero Remix,Jess Glynne,52,0PMD7JbA1zLWuiC4ikRYxR,Thursday (Nicky Romero Remix),2018-12-07,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.739,0.622,11,-5.382,0,0.0394,0.532,0.0,0.0508,0.615,119.992,217804,somewhat_high
2pZi2b9U8r20AF0Cf3hi2D,thinking of you,mommy,64,6mOgPOHFf2JTZBqpIxBMBd,Inaudible,2018-11-21,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.797,0.0832,11,-12.673,1,0.203,0.484,0.81,0.239,0.51,160.048,131000,somewhat_high
1xBCv8m2xTSIijcgfi2HtF,Gunfight,Sick Puppies,22,60lcJLjyglFOJN3ddg26mG,Connect,2013-01-01,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.488,0.815,0,-4.682,1,0.0432,7.99e-05,0.00139,0.0684,0.511,86.499,175693,low
73OZcwiBI41R0o5TDGeZ7i,I've Fallen for You,Tom Redwood,48,0qc9Pbp37q8x1OP6Vk8OXz,I've Fallen for You,2016-04-01,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.813,0.532,4,-9.578,0,0.063,0.326,0.856,0.0969,0.29,107.983,197778,somewhat_high
2M2WWJE863upPYUrzCRjN6,Te Busco,Cosculluela,62,1rvF6y0pavyw1cJHeibSnE,Te Busco,2015-08-21,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.677,0.751,1,-5.078,0,0.145,0.198,0.0,0.0875,0.758,178.067,233559,somewhat_high
5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),PARTYNEXTDOOR,84,1U1uqmoe8hdbqZWRqd23li,Loyal (feat. Drake),2019-11-22,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,high
3YwmxsHVIYWfNcaM8RWfGm,Saké,Chalky,42,5WcQMjGMtDrdM0b5pB2hWT,Blooe,2019-06-11,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.36,0.711,10,-7.926,1,0.257,0.4,0.355,0.92,0.554,144.258,213699,somewhat_low
0AKejOKlGdiB53QpwAeenO,Don't Wanna Know,Maroon 5,11,6wALaPGffjfxQnGQUAk7kX,Don't Wanna Know,2016-10-11,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.777,0.627,7,-6.142,1,0.0792,0.356,0.0,0.0956,0.444,100.054,214480,low
44M6Wd0vAzN9khoCQSR6ji,Where The Streets Have No Name - Single Edit,U2,3,63H9TkIAOEmgFAIlhLcBHb,The Best Of 1980 - 1990,1998-10-21,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.504,0.857,2,-6.014,1,0.0379,0.0119,0.00653,0.13,0.354,125.636,276132,very_low
1xvXZfgG3S62hoXJAoCha4,Glow,Kelis,34,7zesXMFikT4DdgkklIk3Jz,Tasty,2003-01-01,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.78,0.585,0,-6.503,1,0.062,0.0149,0.000639,0.0743,0.64,91.451,240027,somewhat_low
00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),2 Chainz,59,1jg2UPoSAr7CDPsEXcabo1,Fast & Furious 6,2013-01-01,Locker Room,37i9dQZF1DX8SaiEt4OVJw,edm,big room,0.554,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.966,227893,somewhat_high
4YqCBC4FwzGXuhixt5cgmm,Tra Tra Tra Remix,Ghetto Kids,79,4TntWxJmNQSZJGcj3ewRBc,Tra Tra Tra Remix,2019-06-20,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.847,0.736,1,-4.542,1,0.266,0.0532,0.000142,0.0302,0.876,160.012,171000,high
2Mis0n6Zzz5XhS8vDk7hkx,Shut Up & Kiss Me,Whitesnake,40,0xBAvm7MOuGPSaNQInW1Pc,Shut Up & Kiss Me,2019-02-14,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.34,0.981,11,-2.8,0,0.11,8.02e-05,0.143,0.152,0.373,157.009,217333,somewhat_low
7iFWN1OoPT89G6q51jPEg1,Yin Yang,Jarabe De Palo,40,0ltCDBDLP0ILlLPetgx0yl,Bonito,2003-03-28,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.703,0.936,0,-4.929,1,0.057,0.0751,0.000716,0.0425,0.828,99.182,193173,somewhat_low
3fx31TjnwvwZIyAGHhOhA1,Forever,NLE Choppa,71,0uAG2Yz6WmLYHvOjtlpy8A,Forever,2019-11-01,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.602,0.726,5,-4.856,0,0.129,0.382,0.0,0.0691,0.554,90.108,202667,high
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,97,4i3rAwPw7Ln2YrKDusaWyT,everything i wanted,2019-11-13,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,very_high
1Fq7rVBKq5nr7tUbyv1QAn,Angel Baby 2013+1 Remix (Oldie),Mr. Capo Los Presents…,28,1OW6gUjBGQl8mxe6CdvwPd,Los Angeles Times,2015-06-09,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.812,0.599,5,-5.326,0,0.0512,0.304,1.48e-05,0.129,0.322,97.504,307227,somewhat_low
4wi4qyWrgH4E4Z6hKrCrrw,Don't Wanna Be Cold,Krimsonn,17,0F6VO7DcaJV07d60pvQ8EQ,Don't Wanna Be Cold,2018-11-16,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.651,0.812,6,-0.517,1,0.0393,0.011,0.0,0.508,0.737,135.114,181333,low
5uKJJBJ2JOV7szFXVP7owi,Falando Dela,Mc Maha,46,7AVUX7QvJQYDGumv4kdO2N,Falando Dela,2019-12-20,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.796,0.339,7,-11.581,1,0.204,0.344,1.78e-06,0.16,0.579,99.993,165850,somewhat_low
6GbYxW4CH313YQbxtzjLNN,Broken Hearts Broken Bones,Charm City Devils,38,44a9jDdYYWdoh6oJBUARbl,1904,2019-11-22,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.478,0.856,5,-4.698,0,0.0303,0.000114,4.4e-06,0.06,0.303,98.943,173671,somewhat_low
6UgmEQ5wn8nqJPcDJo9WZN,Fisherman's Boat,Byron Keno,34,3at5NBBfwij7DKRS5ZTIpW,Fisherman's Boat,2019-11-14,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.478,0.506,9,-8.35,1,0.0292,0.461,0.0,0.0857,0.37,136.058,198677,somewhat_low
